,max_price,min_price,daily_price_spread,simple_daily_profit,optimised_daily_profit
2017-02-17,52.29,38.205,14.085,1197.225,581.7513939798891
2017-02-18,53.115,35.44,17.675000000000004,1502.3750000000005,1200.2115010845987
2017-02-19,73.86,30.265,43.595,3705.575,3653.754785249457
2017-02-20,53.69085,23.634999999999998,30.05585,2554.74725,2111.2635013882864
2017-02-21,0.0,0.0,0.0,0.0,2500.3379999999997
2017-02-22,54.485,7.664999999999999,46.82,3979.7,4312.131084598698
2017-02-23,66.04499999999999,19.705,46.33999999999999,3938.899999999999,-228.12191757049925
2017-02-24,69.49000000000001,40.905,28.585000000000008,2429.725000000001,7397.275306477947
2017-02-25,78.84,29.905,48.935,4159.474999999999,4068.5627462039047
2017-02-26,0.0,0.0,0.0,0.0,60.8769110629064
2017-02-27,78.89500000000001,28.795,50.10000000000001,4258.500000000001,5614.88739262473
2017-02-28,104.345,37.035,67.31,5721.349999999999,5613.5106247288495
2017-03-01,117.05,38.315,78.735,6692.474999999999,6697.107214750543
2017-03-02,92.08,30.744999999999997,61.335,5213.474999999999,1752.5192190889356
2017-03-03,86.05000000000001,36.325,49.72500000000001,4226.625000000001,8121.983677180042
2017-03-04,71.08,28.994999999999997,42.085,3577.225,3399.3224164858993
2017-03-05,73.83500000000001,35.915,37.92000000000001,3223.2000000000007,2981.777067245119
2017-03-06,100.025,34.335,65.69,5583.65,5364.1947462039025
2017-03-07,74.47,37.845,36.625,3113.125,4660.784741865509
2017-03-08,0.0,0.0,0.0,0.0,3595.635460676788
2017-03-09,81.21,27.525,53.684999999999995,4563.224999999999,4547.281848156181
2017-03-10,83.18,31.335,51.845000000000006,4406.825000000001,4280.513501084598
2017-03-11,74.59,35.22,39.370000000000005,3346.4500000000003,3072.087613882863
2017-03-12,0.0,0.0,0.0,0.0,2028.9720694143161
2017-03-13,61.56999999999999,29.884999999999998,31.684999999999995,2693.2249999999995,2593.300785249457
2017-03-14,58.28,29.45,28.830000000000002,2450.5499999999997,842.5541691973967
2017-03-15,55.435,31.7,23.735000000000003,2017.4750000000004,4424.775895999999
2017-03-16,63.72,30.34,33.379999999999995,2837.2999999999997,1239.2084034707148
2017-03-17,58.655,33.519999999999996,25.135000000000005,2136.4750000000004,3627.656767895879
2017-03-18,74.83,32.205,42.625,3623.125,5349.378993492408
2017-03-19,73.17,15.085,58.085,4937.224999999999,5185.590603036877
2017-03-20,47.285,27.0,20.284999999999997,1724.2249999999997,1410.4066811279827
2017-03-21,79.015,25.86,53.155,4518.175,4733.207722342732
2017-03-22,47.495000000000005,31.915,15.580000000000005,1324.3000000000004,1261.9735921908887
2017-03-23,85.965,29.11,56.855000000000004,4832.675,3106.1290368763553
2017-03-24,125.12,33.849999999999994,91.27000000000001,7757.950000000002,12010.920682389036
2017-03-25,69.64500000000001,32.155,37.49000000000001,3186.6500000000005,5154.305457700651
2017-03-26,61.04,30.619999999999997,30.42,2585.7,973.5208112798259
2017-03-27,70.56,31.9,38.660000000000004,3286.1000000000004,6534.257687635574
2017-03-28,0.0,0.0,0.0,0.0,3936.660616052061
2017-03-29,49.97,33.82,16.15,1372.7499999999998,591.0793992123131
2017-03-30,0.0,0.0,0.0,0.0,2345.351275488069
2017-03-31,0.0,0.0,0.0,0.0,-1496.0905981171363
2017-04-01,0.0,0.0,0.0,0.0,5449.1
2017-04-02,71.37,21.705,49.665000000000006,4221.525000000001,4246.767436008677
2017-04-03,65.645,29.21,36.434999999999995,3096.9749999999995,2084.02642516269
2017-04-04,0.0,0.0,0.0,0.0,5469.172121475054
2017-04-05,65.275,30.55,34.72500000000001,2951.625000000001,2833.727422993492
2017-04-06,0.0,0.0,0.0,0.0,24.913119305856924
2017-04-07,58.35,31.195,27.155,2308.1749999999997,6129.2776438563715
2017-04-08,56.64,29.915,26.725,2271.625,3268.708845986985
2017-04-09,49.215,24.695,24.520000000000003,2084.2000000000003,-1224.9726681127981
2017-04-10,51.985,31.11,20.875,1774.375,4794.771999999999
2017-04-11,47.230000000000004,27.11,20.120000000000005,1710.2000000000003,2086.1561797751747
2017-04-12,52.41,29.095,23.314999999999998,1981.7749999999999,-1555.5583123644255
2017-04-13,0.0,0.0,0.0,0.0,4678.769496746204
2017-04-14,61.705,31.625,30.08,2556.7999999999997,5057.135119305856
2017-04-15,0.0,0.0,0.0,0.0,2865.7451106290678
2017-04-16,49.905,29.235,20.67,1756.95,1437.5258134490236
2017-04-17,71.39500000000001,29.83,41.56500000000001,3533.0250000000005,3951.5546585702114
2017-04-18,81.985,31.740000000000002,50.245,4270.825,2167.5257093275477
2017-04-19,0.0,0.0,0.0,0.0,7083.191119305855
2017-04-20,0.0,0.0,0.0,0.0,-661.2488305061627
2017-04-21,53.93,31.655,22.275,1893.375,4979.054
2017-04-22,55.665000000000006,32.295,23.370000000000005,1986.4500000000003,1635.0822299349238
2017-04-23,46.765,28.255000000000003,18.509999999999998,1573.3499999999997,-2232.7564546562453
2017-04-24,0.0,0.0,0.0,0.0,3068.0943644251624
2017-04-25,59.68,30.475,29.205,2482.4249999999997,2293.2813405639904
2017-04-26,74.305,32.365,41.940000000000005,3564.9000000000005,6653.311605206073
2017-04-27,65.57,31.765,33.80499999999999,2873.4249999999993,482.64727548806974
2017-04-28,78.4,36.64,41.760000000000005,3549.600000000001,7124.640780911062
2017-04-29,0.0,0.0,0.0,0.0,2990.761678958785
2017-04-30,43.61,24.665,18.945,1610.325,-2672.874186550976
2017-05-01,0.0,0.0,0.0,0.0,1360.15894143167
2017-05-02,70.59,34.5,36.09,3067.65,7099.764217578497
2017-05-03,0.0,0.0,0.0,0.0,-1159.7024420000002
2017-05-04,0.0,0.0,0.0,0.0,3001.2446420824285
2017-05-05,57.53,27.945,29.585,2514.725,1669.3968112798266
2017-05-06,60.76,32.325,28.434999999999995,2416.9749999999995,3732.094832887102
2017-05-07,60.47,31.525,28.945,2460.325,2192.6685206073753
2017-05-08,64.17,29.04,35.13,2986.05,-763.6993535791751
2017-05-09,135.365,34.595,100.77000000000001,8565.45,12492.080000000002
2017-05-10,0.0,0.0,0.0,0.0,-1615.5378915401309
2017-05-11,63.875,34.11,29.765,2530.025,7683.371314533622
2017-05-12,67.875,34.405,33.47,2844.95,2554.2293058568334
2017-05-13,0.0,0.0,0.0,0.0,2696.147488069414
2017-05-14,41.504999999999995,30.740000000000002,10.764999999999993,915.0249999999994,-3287.486984815618
2017-05-15,0.0,0.0,0.0,0.0,5865.0355574837295
2017-05-16,64.47,31.355,33.114999999999995,2814.7749999999996,4406.18
2017-05-17,362.08000000000004,34.87,327.21000000000004,27812.850000000002,34922.36066829067
2017-05-18,48.83,33.875,14.954999999999998,1271.1749999999997,0.0
2017-05-19,54.87,32.34,22.529999999999994,1915.0499999999995,1572.2654273318872
2017-05-20,54.105000000000004,32.665,21.440000000000005,1822.4000000000003,1457.8926767895878
2017-05-21,53.595,28.939999999999998,24.655,2095.6749999999997,-1255.7886811279827
2017-05-22,0.0,0.0,0.0,0.0,1900.412225596529
2017-05-23,0.0,0.0,0.0,0.0,4241.997824
2017-05-24,61.97,28.57,33.4,2839.0,741.1607809110631
2017-05-25,0.0,0.0,0.0,0.0,847.8462516268978
2017-05-26,0.0,0.0,0.0,0.0,2227.2977396963124
2017-05-27,59.82,35.629999999999995,24.190000000000005,2056.1500000000005,5565.665999999999
2017-05-28,50.55,24.91,25.639999999999997,2179.3999999999996,2040.3307201735356
2017-05-29,62.83,32.115,30.714999999999996,2610.7749999999996,-1190.9147201735354
2017-05-30,0.0,0.0,0.0,0.0,5318.671999999999
2017-05-31,0.0,0.0,0.0,0.0,0.0
2017-06-01,0.0,0.0,0.0,0.0,350.5397043115742
2017-06-02,46.435,28.4,18.035000000000004,1532.9750000000004,1442.048
2017-06-03,39.405,28.79,10.615000000000002,902.2750000000002,0.0
2017-06-04,40.010000000000005,27.31,12.700000000000006,1079.5000000000005,0.0
2017-06-05,53.275,20.85,32.425,2756.1249999999995,2656.668377440347
2017-06-06,0.0,0.0,0.0,0.0,2312.8216225596525
2017-06-07,47.035,-22.445,69.47999999999999,5905.799999999999,5399.037219088937
2017-06-08,45.155,25.740000000000002,19.415,1650.2749999999999,-1247.0
2017-06-09,51.22,32.06,19.159999999999997,1628.5999999999997,4724.511999999999
2017-06-10,45.24,0.0,45.24,3845.4,3506.0319999999992
2017-06-11,45.230000000000004,6.26,38.970000000000006,3312.4500000000003,6871.930581344902
2017-06-12,40.805,12.629999999999999,28.175,2394.875,-1326.2245119305855
2017-06-13,43.555,28.38,15.175,1289.875,4019.7319999999995
2017-06-14,0.0,0.0,0.0,0.0,0.0
2017-06-15,0.0,0.0,0.0,0.0,669.8998915401303
2017-06-16,39.724999999999994,20.185000000000002,19.539999999999992,1660.8999999999992,2746.2559999999994
2017-06-17,41.405,22.240000000000002,19.165,1629.0249999999999,-487.4195290542302
2017-06-18,54.025,26.24,27.785,2361.725,-146.5
2017-06-19,162.0,37.315,124.685,10598.225,16409.956848932572
2017-06-20,0.0,0.0,0.0,0.0,1003.6897399999998
2017-06-21,62.715,30.305,32.410000000000004,2754.8500000000004,2611.220950108459
2017-06-22,47.83,34.235,13.594999999999999,1155.575,0.0
2017-06-23,48.435,29.02,19.415000000000003,1650.275,1441.147188720173
2017-06-24,56.945,6.045,50.9,4326.5,2086.300438177874
2017-06-25,0.0,0.0,0.0,0.0,4091.1364815618217
2017-06-26,46.620000000000005,29.085,17.535000000000004,1490.4750000000004,1150.9869978308022
2017-06-27,48.815,29.674999999999997,19.14,1626.8999999999999,-746.5422993492407
2017-06-28,0.0,0.0,0.0,0.0,2137.4418033982524
2017-06-29,51.385,12.77,38.614999999999995,3282.2749999999996,3355.914229934924
2017-06-30,46.22,34.260000000000005,11.959999999999994,1016.5999999999993,0.0
2017-07-01,0.0,0.0,0.0,0.0,1407.0361171366596
2017-07-02,46.525,0.0,46.525,3954.625,5611.769419947939
2017-07-03,46.705,26.07,20.634999999999998,1753.975,-2825.5097613882863
2017-07-04,0.0,0.0,0.0,0.0,4004.1859999999997
2017-07-05,72.19,33.849999999999994,38.34,3258.9,6346.669301518437
2017-07-06,67.745,33.265,34.480000000000004,2930.8,2800.10377440347
2017-07-07,60.305,35.53,24.775,2105.875,1801.7506334056393
2017-07-08,0.0,0.0,0.0,0.0,0.0
2017-07-09,47.489999999999995,16.990000000000002,30.499999999999993,2592.499999999999,918.1434793926248
2017-07-10,89.9,28.735,61.165000000000006,5199.025000000001,8413.448416
2017-07-11,74.91499999999999,28.075,46.83999999999999,3981.399999999999,3909.6582429501077
2017-07-12,46.235,28.883115,17.351885,1474.9102249999999,868.8714117657264
2017-07-13,63.53,29.215,34.315,2916.775,4880.608373101952
2017-07-14,50.74,28.125,22.615000000000002,1922.2749999999999,1760.7234143167025
2017-07-15,0.0,0.0,0.0,0.0,-1696.207809110629
2017-07-16,0.0,0.0,0.0,0.0,0.0
2017-07-17,64.89500000000001,29.035,35.860000000000014,3048.1000000000013,5991.781999999999
2017-07-18,49.35,31.485,17.865000000000002,1518.525,779.7158862559654
2017-07-19,74.575,31.685000000000002,42.89,3645.65,3718.6799999999994
2017-07-20,0.0,0.0,0.0,0.0,2195.7363383947936
2017-07-21,46.355000000000004,29.035,17.320000000000004,1472.2000000000003,1519.4319999999998
2017-07-22,53.540000000000006,29.619999999999997,23.92000000000001,2033.2000000000007,1719.6907592190892
2017-07-23,0.0,0.0,0.0,0.0,-1642.3915401301517
2017-07-24,51.7,28.07,23.630000000000003,2008.5500000000004,3551.7619999999997
2017-07-25,60.72,30.1,30.619999999999997,2602.6999999999994,2369.9413188720173
2017-07-26,0.0,0.0,0.0,0.0,0.0
2017-07-27,54.91,18.81,36.099999999999994,3068.4999999999995,4462.49695010846
2017-07-28,67.12,23.53,43.59,3705.15,3639.298906724511
2017-07-29,75.03,13.565000000000001,61.465,5224.525,5433.246681127982
2017-07-30,53.495,29.965,23.529999999999998,2000.0499999999995,1679.7535748373098
2017-07-31,42.465,23.990000000000002,18.475,1570.3750000000002,1414.4535704989155
2017-08-01,52.535,22.564999999999998,29.97,2547.45,2417.811362255965
2017-08-02,48.75,28.634999999999998,20.115000000000002,1709.775,-3094.1973969631235
2017-08-03,0.0,0.0,0.0,0.0,5002.351999999999
2017-08-04,48.364999999999995,23.185000000000002,25.179999999999993,2140.2999999999993,-68.29934924078088
2017-08-05,49.44,31.439999999999998,18.0,1530.0,2715.428679443443
2017-08-06,47.0,28.72,18.28,1553.8,1212.4290919999999
2017-08-07,49.620000000000005,27.395,22.225000000000005,1889.1250000000002,-295.6540130151843
2017-08-08,60.459999999999994,33.260000000000005,27.19999999999999,2311.999999999999,3712.5483836514973
2017-08-09,59.980000000000004,27.57,32.410000000000004,2754.8500000000004,-1045.388559652929
2017-08-10,0.0,0.0,0.0,0.0,4700.41515835141
2017-08-11,49.025,23.975,25.049999999999997,2129.2499999999995,-2583.8828633405637
2017-08-12,52.355,35.7,16.654999999999994,1415.6749999999993,2731.5
2017-08-13,63.05,36.01,27.04,2298.4,3758.4877883691493
2017-08-14,0.0,0.0,0.0,0.0,1089.0644164859
2017-08-15,60.425,30.93,29.494999999999997,2507.0749999999994,-1353.5876008676787
2017-08-16,0.0,0.0,0.0,0.0,2444.0770407253876
2017-08-17,82.32,34.165,48.154999999999994,4093.1749999999993,7766.563999999999
2017-08-18,0.0,0.0,0.0,0.0,3012.202555314534
2017-08-19,53.68,-9.155000000000001,62.835,5340.974999999999,10192.120316702818
2017-08-20,89.735,-1.03,90.765,7715.025,8388.314
2017-08-21,71.935,26.62,45.315,3851.775,2807.510824078562
2017-08-22,0.0,0.0,0.0,0.0,3356.5710498915396
2017-08-23,53.68,28.14,25.54,2170.9,-716.1974116572674
2017-08-24,0.0,0.0,0.0,0.0,4648.19
2017-08-25,55.755,30.115000000000002,25.64,2179.4,1889.7713839479397
2017-08-26,62.31,34.16,28.150000000000006,2392.7500000000005,4126.07387418655
2017-08-27,79.83500000000001,30.14,49.69500000000001,4224.075000000001,4175.599193058568
2017-08-28,77.69999999999999,14.58,63.11999999999999,5365.199999999999,1222.3103253796087
2017-08-29,0.0,0.0,0.0,0.0,7597.446
2017-08-30,57.239999999999995,32.64,24.599999999999994,2090.9999999999995,1800.1952234273313
2017-08-31,0.0,0.0,0.0,0.0,3376.065739696312
2017-09-01,0.0,0.0,0.0,0.0,3152.267574837309
2017-09-02,0.0,0.0,0.0,0.0,1555.6667418655097
2017-09-03,61.51,15.245000000000001,46.265,3932.525,917.7034316702811
2017-09-04,0.0,0.0,0.0,0.0,6337.612819956616
2017-09-05,58.805,28.424999999999997,30.380000000000003,2582.3,2347.3698264642076
2017-09-06,60.03,24.92,35.11,2984.35,-359.3615227765731
2017-09-07,0.0,0.0,0.0,0.0,6575.451114967462
2017-09-08,52.730000000000004,17.145,35.58500000000001,3024.725000000001,3073.3824425162684
2017-09-09,77.315,31.045,46.269999999999996,3932.95,4221.375041214749
2017-09-10,0.0,0.0,0.0,0.0,1954.7450889370932
2017-09-11,59.09,1.605,57.48500000000001,4886.225,6996.215527114966
2017-09-12,68.804095,20.33,48.474095000000005,4120.298075000001,1600.9072691626893
2017-09-13,81.85,42.495,39.355,3345.1749999999997,7653.352221258133
2017-09-14,70.8,37.885000000000005,32.91499999999999,2797.774999999999,3224.906563991323
2017-09-15,73.385,38.135000000000005,35.25,2996.25,2063.129084598699
2017-09-16,64.4,39.41,24.99000000000001,2124.1500000000005,4545.644946202963
2017-09-17,0.0,0.0,0.0,0.0,2176.005366594359
2017-09-18,118.15,32.325,85.825,7295.125,8726.789791757048
2017-09-19,0.0,0.0,0.0,0.0,-1506.4997874186552
2017-09-20,0.0,0.0,0.0,0.0,4230.315999999999
2017-09-21,69.715,36.925,32.790000000000006,2787.15,1704.3505466377437
2017-09-22,64.64,36.730000000000004,27.909999999999997,2372.3499999999995,5923.900260303686
2017-09-23,0.0,0.0,0.0,0.0,4216.385796095445
2017-09-24,0.0,0.0,0.0,0.0,4944.074
2017-09-25,83.21000000000001,33.25,49.96000000000001,4246.6,5411.110802603036
2017-09-26,0.0,0.0,0.0,0.0,1304.9923861171355
2017-09-27,0.0,0.0,0.0,0.0,-757.8950759219085
2017-09-28,68.16499999999999,38.915,29.249999999999993,2486.249999999999,6315.35
2017-09-29,56.755,28.83,27.925000000000004,2373.6250000000005,2730.2746571491757
2017-09-30,76.845,34.51,42.335,3598.475,5103.569054229934
2017-10-01,0.0,0.0,0.0,0.0,2759.6314143167024
2017-10-02,58.474999999999994,-1.375,59.849999999999994,5087.249999999999,4737.689501084598
2017-10-03,53.69,16.369999999999997,37.32,3172.2,4087.72914099783
2017-10-04,60.89,24.23,36.66,3116.0999999999995,3277.173188720173
2017-10-05,67.10499999999999,30.9,36.20499999999999,3077.4249999999993,4009.2681735357914
2017-10-06,64.815,39.345,25.47,2164.95,1850.9687462039042
2017-10-07,64.62,34.9,29.720000000000006,2526.2000000000003,-1494.3849284164864
2017-10-08,0.0,0.0,0.0,0.0,7847.427015184381
2017-10-09,0.0,0.0,0.0,0.0,3889.691999999999
2017-10-10,0.0,0.0,0.0,0.0,2033.2768156182215
2017-10-11,46.394999999999996,20.655,25.739999999999995,2187.8999999999996,2177.7359175704987
2017-10-12,56.725,17.74,38.985,3313.725,1216.5908260924803
2017-10-13,75.72999999999999,33.57,42.15999999999999,3583.599999999999,8479.626763557482
2017-10-14,76.13499999999999,31.424999999999997,44.709999999999994,3800.349999999999,3988.247310195227
2017-10-15,75.63499999999999,25.75,49.88499999999999,4240.224999999999,4707.008494577006
2017-10-16,0.0,0.0,0.0,0.0,701.7962671924188
2017-10-17,70.44,18.195,52.245,4440.825,3237.177696312365
2017-10-18,83.35,37.75,45.599999999999994,3875.999999999999,7965.746577657266
2017-10-19,64.505,36.405,28.099999999999994,2388.4999999999995,2047.762993492408
2017-10-20,70.92,37.519999999999996,33.400000000000006,2839.0000000000005,3873.9146594360077
2017-10-21,80.67500000000001,16.560000000000002,64.11500000000001,5449.775000000001,6973.8239826464205
2017-10-22,59.695,26.295,33.4,2839.0,3153.5797830802594
2017-10-23,0.0,0.0,0.0,0.0,1137.675228898047
2017-10-24,54.42,37.915,16.505000000000003,1402.9250000000002,2689.543012219969
2017-10-25,47.769999999999996,28.81,18.959999999999997,1611.5999999999997,-3134.2039045553142
2017-10-26,52.535,33.05,19.485,1656.225,4853.9839999999995
2017-10-27,49.885000000000005,32.07,17.815000000000005,1514.2750000000003,1279.6038741865505
2017-10-28,0.0,0.0,0.0,0.0,3082.394373101952
2017-10-29,70.46000000000001,-15.969999999999999,86.43,7346.55,8200.141379609544
2017-10-30,71.78999999999999,39.375,32.41499999999999,2755.274999999999,2512.2111279826454
2017-10-31,71.72,39.885,31.835,2705.975,3825.0482472885024
2017-11-01,70.015,25.545,44.47,3779.95,3414.0814663774404
2017-11-02,88.565,37.555,51.01,4335.849999999999,4597.3125
2017-11-03,59.375,38.055,21.32,1812.2,1410.945826464208
2017-11-04,73.49000000000001,34.875,38.61500000000001,3282.2750000000005,4402.431197396963
2017-11-05,64.89500000000001,36.04,28.85500000000001,2452.6750000000006,2066.85768329718
2017-11-06,59.78417,37.349999999999994,22.43417000000001,1906.9044500000007,1564.779473394255
2017-11-07,69.41,40.14,29.269999999999996,2487.9499999999994,2457.872
2017-11-08,66.685,41.33,25.355000000000004,2155.175,639.6565540534818
2017-11-09,62.97,40.915,22.055,1874.675,3556.0331323210407
2017-11-10,61.370000000000005,34.010000000000005,27.36,2325.6,-3671.4349240780907
2017-11-11,74.275,44.44,29.835000000000008,2535.975000000001,6859.737999999999
2017-11-12,0.0,0.0,0.0,0.0,-2370.105540130153
2017-11-13,0.0,0.0,0.0,0.0,7371.525999999999
2017-11-14,64.67,27.65,37.02,3146.7000000000003,-930.788694143167
2017-11-15,67.74000000000001,42.629999999999995,25.110000000000014,2134.3500000000013,6559.992704372746
2017-11-16,55.665,36.745,18.92,1608.2,-3960.0075921908888
2017-11-17,80.945,42.015,38.92999999999999,3309.0499999999993,9990.780143167029
2017-11-18,62.519999999999996,38.57,23.949999999999996,2035.7499999999995,1844.0153188720174
2017-11-19,68.68,42.365,26.315000000000005,2236.7750000000005,2006.0054186550974
2017-11-20,0.0,0.0,0.0,0.0,262.226996390945
2017-11-21,0.0,0.0,0.0,0.0,-2161.1358264642085
2017-11-22,76.84,45.53,31.310000000000002,2661.35,7178.456
2017-11-23,66.25999999999999,28.475,37.78499999999999,3211.724999999999,-1399.668720173536
2017-11-24,68.39,43.16,25.230000000000004,2144.55,6797.709999999999
2017-11-25,0.0,0.0,0.0,0.0,1384.1190412147505
2017-11-26,0.0,0.0,0.0,0.0,2973.4139999999998
2017-11-27,60.785,37.540000000000006,23.24499999999999,1975.8249999999991,-678.7754880694142
2017-11-28,69.47,46.06,23.409999999999997,1989.8499999999995,4126.796217785537
2017-11-29,70.125,43.540000000000006,26.584999999999994,2259.7249999999995,1942.6129110629067
2017-11-30,63.845,39.5,24.345,2069.325,-3484.172837037281
2017-12-01,0.0,0.0,0.0,0.0,6826.4839999999995
2017-12-02,71.50999999999999,44.375,27.13499999999999,2306.474999999999,2197.1989631236447
2017-12-03,65.995,48.019999999999996,17.97500000000001,1527.8750000000007,566.9850602999227
2017-12-04,68.355,45.06999999999999,23.28500000000001,1979.2250000000008,1130.6831887201733
2017-12-05,80.14500000000001,42.355000000000004,37.790000000000006,3212.15,4942.522371652683
2017-12-06,67.73,45.33,22.400000000000006,1904.0000000000002,1357.240288
2017-12-07,66.89,38.675,28.215000000000003,2398.2750000000005,1973.805522776573
2017-12-08,73.29499999999999,44.895,28.399999999999984,2413.9999999999986,2758.247506439363
2017-12-09,79.345,45.584999999999994,33.760000000000005,2869.6000000000004,380.980486634262
2017-12-10,0.0,0.0,0.0,0.0,4919.104546637744
2017-12-11,81.05,44.05,37.0,3145.0,2798.198798264641
2017-12-12,132.805,51.370000000000005,81.435,6921.974999999999,6995.426754880693
2017-12-13,0.0,0.0,0.0,0.0,1154.7689959999993
2017-12-14,0.0,0.0,0.0,0.0,1290.9974490238615
2017-12-15,69.275,42.57,26.705000000000005,2269.925,-2940.2466681127985
2017-12-16,86.72999999999999,50.105000000000004,36.624999999999986,3113.1249999999986,7579.244238611714
2017-12-17,0.0,0.0,0.0,0.0,-1360.739501084598
2017-12-18,81.84,44.53,37.31,3171.35,3832.986498303696
2017-12-19,0.0,0.0,0.0,0.0,-992.672417652928
2017-12-20,73.965,44.075,29.89,2540.65,4293.8124164859
2017-12-21,0.0,0.0,0.0,0.0,1887.9919999999993
2017-12-22,59.260000000000005,43.43,15.830000000000005,1345.5500000000004,2657.28968
2017-12-23,62.545,42.105000000000004,20.439999999999998,1737.3999999999999,1642.3719999999998
2017-12-24,60.480000000000004,33.765,26.715000000000003,2270.7750000000005,2143.943010845987
2017-12-25,64.375,26.32,38.055,3234.6749999999997,3076.432138828633
2017-12-26,84.875,31.15,53.725,4566.625,4482.686481561822
2017-12-27,73.93,41.055,32.87500000000001,2794.375000000001,2555.493249457701
2017-12-28,107.51499999999999,42.8,64.71499999999999,5500.774999999999,5536.536945770064
2017-12-29,78.56,41.480000000000004,37.08,3151.7999999999997,2483.8608676789577
2017-12-30,68.235,45.305,22.93,1949.05,1766.8899999999999
2017-12-31,91.875,-15.195,107.07,9100.949999999999,10462.33819088937
2018-01-01,62.405,36.135,26.270000000000003,2232.9500000000003,1517.0274186550978
2018-01-02,67.21,36.545,30.664999999999992,2606.524999999999,758.6699999999996
2018-01-03,0.0,0.0,0.0,0.0,2154.1445119305854
2018-01-04,65.22,39.07,26.15,2222.75,-481.0364902386118
2018-01-05,97.255,43.86,53.394999999999996,4538.575,8607.754754880694
2018-01-06,80.67,39.815,40.855000000000004,3472.675,3192.4620520607377
2018-01-07,81.755,42.370000000000005,39.38499999999999,3347.724999999999,3011.1340780911055
2018-01-08,77.0,38.68,38.32,3257.2,-1184.5433926247288
2018-01-09,67.795,43.355000000000004,24.439999999999998,2077.4,5894.631622559653
2018-01-10,0.0,0.0,0.0,0.0,-19.203995661605404
2018-01-11,90.86500000000001,39.45,51.415000000000006,4370.275000000001,6250.166937093274
2018-01-12,63.4,39.72,23.68,2012.8,1547.5307852494575
2018-01-13,75.09,35.57,39.52,3359.2000000000003,3080.7102516268983
2018-01-14,67.755,29.03,38.724999999999994,3291.6249999999995,-270.54114099783146
2018-01-15,72.77000000000001,37.61,35.16000000000001,2988.600000000001,4291.104485900218
2018-01-16,74.61500000000001,42.42,32.19500000000001,2736.5750000000007,4403.208117136659
2018-01-17,65.73,35.8,29.930000000000007,2544.0500000000006,2218.3972711496745
2018-01-18,77.965,36.72,41.245000000000005,3505.825,4353.959383947938
2018-01-19,70.025,33.69,36.33500000000001,3088.475000000001,-684.0837932251395
2018-01-20,114.27,42.07,72.19999999999999,6136.999999999999,10204.3667505423
2018-01-21,67.15,0.0,67.15,5707.750000000001,2537.0679999999993
